timestamp,exchange,symbol,price,amount,side
1738124786.018,binance,btcusdt,102084.45,0.00097,sell
1738124786.031,binance,btcusdt,102084.46,0.003,buy
1738124786.039,binance,btcusdt,102084.46,0.0148,buy
1738124786.046,binance,btcusdt,102084.46,0.00025,buy
1738124786.32,binance,btcusdt,102084.46,0.00025,buy
1738124786.615,binance,btcusdt,102084.45,0.00015,sell
1738124786.86,binance,btcusdt,102084.46,0.003,buy
1738124786.867,binance,btcusdt,102084.46,0.00083,buy
1738124786.867,binance,btcusdt,102084.46,6e-05,buy
1738124786.867,binance,btcusdt,102084.46,6e-05,buy
1738124786.867,binance,btcusdt,102084.46,0.01385,buy
1738124786.944,binance,btcusdt,102084.46,9e-05,buy
1738124787.055,binance,btcusdt,102084.46,0.00565,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,0.00011,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,0.00382,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,6e-05,buy
1738124787.055,binance,btcusdt,102084.46,0.00202,buy
1738124787.062,binance,btcusdt,102084.57,6e-05,buy
1738124787.062,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.07,binance,btcusdt,102084.57,6e-05,buy
1738124787.071,binance,btcusdt,102084.57,6e-05,buy
1738124787.071,binance,btcusdt,102084.57,6e-05,buy
1738124787.076,binance,btcusdt,102084.58,6e-05,buy
1738124787.076,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,0.00102,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102084.58,6e-05,buy
1738124787.081,binance,btcusdt,102085.43,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.44,6e-05,buy
1738124787.096,binance,btcusdt,102085.58,6e-05,buy
1738124787.096,binance,btcusdt,102085.59,6e-05,buy
1738124787.096,binance,btcusdt,102085.6,6e-05,buy
1738124787.096,binance,btcusdt,102085.61,5e-05,buy
1738124787.096,binance,btcusdt,102085.61,6e-05,buy
1738124787.096,binance,btcusdt,102087.39,6e-05,buy
1738124787.096,binance,btcusdt,102087.39,6e-05,buy
1738124787.096,binance,btcusdt,102087.4,0.00096,buy
1738124787.096,binance,btcusdt,102087.4,6e-05,buy
1738124787.096,binance,btcusdt,102087.65,5e-05,buy
1738124787.096,binance,btcusdt,102087.65,6e-05,buy
1738124787.096,binance,btcusdt,102087.74,0.00012,buy
1738124787.096,binance,btcusdt,102087.99,0.00019,buy
1738124787.096,binance,btcusdt,102088.79,6e-05,buy
1738124787.096,binance,btcusdt,102088.8,0.00756,buy
1738124787.096,binance,btcusdt,102089.99,6e-05,buy
1738124787.096,binance,btcusdt,102089.99,7e-05,buy
1738124787.096,binance,btcusdt,102089.99,7e-05,buy
1738124787.096,binance,btcusdt,102090.0,0.00059,buy
1738124787.096,binance,btcusdt,102090.0,0.0342,buy
1738124787.096,binance,btcusdt,102090.83,8e-05,buy
1738124787.096,binance,btcusdt,102090.83,8e-05,buy
1738124787.096,binance,btcusdt,102090.83,6e-05,buy
1738124788.118,binance,btcusdt,102090.83,0.00072,sell
1738124792.094,binance,btcusdt,102090.83,0.0001,sell
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,6e-05,buy
1738124792.288,binance,btcusdt,102090.84,8e-05,buy
1738124794.09,binance,btcusdt,102090.83,8e-05,sell
1738124794.736,binance,btcusdt,102090.84,3e-05,buy
1738124794.736,binance,btcusdt,102090.84,0.06204,buy
1738124794.736,binance,btcusdt,102090.84,0.02544,buy
1738124795.526,binance,btcusdt,102090.83,0.09212,sell
1738124795.919,binance,btcusdt,102090.84,0.00024,buy
1738124796.229,binance,btcusdt,102090.83,0.00304,sell
1738124798.225,binance,btcusdt,102090.83,0.0095,sell
1738124798.225,binance,btcusdt,102090.83,0.0095,sell
1738124798.225,binance,btcusdt,102090.83,0.02999,sell
1738124798.225,binance,btcusdt,102090.83,0.02932,sell
1738124798.225,binance,btcusdt,102090.83,0.08561,sell
1738124798.225,binance,btcusdt,102090.83,9e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.17424,sell
1738124798.225,binance,btcusdt,102090.83,0.17784,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,5e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.00011,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.01959,sell
1738124798.225,binance,btcusdt,102090.83,0.00081,sell
1738124798.225,binance,btcusdt,102090.83,0.00078,sell
1738124798.225,binance,btcusdt,102090.83,0.00012,sell
1738124798.225,binance,btcusdt,102090.83,0.00078,sell
1738124798.225,binance,btcusdt,102090.83,0.00078,sell
1738124798.225,binance,btcusdt,102090.83,0.0076,sell
1738124798.225,binance,btcusdt,102090.83,0.00096,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.00112,sell
1738124798.225,binance,btcusdt,102090.83,5e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.00979,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,6e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.00099,sell
1738124798.225,binance,btcusdt,102090.83,8e-05,sell
1738124798.225,binance,btcusdt,102090.83,0.00046,sell
1738124798.226,binance,btcusdt,102090.73,6e-05,sell
1738124798.226,binance,btcusdt,102090.73,6e-05,sell
1738124798.226,binance,btcusdt,102090.73,6e-05,sell
1738124798.226,binance,btcusdt,102090.56,6e-05,sell
1738124798.226,binance,btcusdt,102090.56,6e-05,sell
1738124798.226,binance,btcusdt,102090.56,6e-05,sell
1738124798.226,binance,btcusdt,102090.56,6e-05,sell
1738124798.226,binance,btcusdt,102090.56,6e-05,sell
1738124798.226,binance,btcusdt,102090.56,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,6e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.55,5e-05,sell
1738124798.226,binance,btcusdt,102090.54,6e-05,sell
1738124798.226,binance,btcusdt,102090.54,6e-05,sell
1738124798.226,binance,btcusdt,102090.54,6e-05,sell
1738124798.226,binance,btcusdt,102090.05,6e-05,sell
1738124798.226,binance,btcusdt,102090.05,6e-05,sell
1738124798.226,binance,btcusdt,102090.05,6e-05,sell
1738124798.226,binance,btcusdt,102090.04,6e-05,sell
1738124798.226,binance,btcusdt,102090.04,6e-05,sell
1738124798.226,binance,btcusdt,102090.04,6e-05,sell
1738124798.226,binance,btcusdt,102090.0,6e-05,sell
1738124798.226,binance,btcusdt,102090.0,6e-05,sell
1738124798.226,binance,btcusdt,102090.0,6e-05,sell
1738124798.226,binance,btcusdt,102089.99,6e-05,sell
1738124798.226,binance,btcusdt,102089.99,6e-05,sell
1738124798.226,binance,btcusdt,102089.98,6e-05,sell
1738124798.226,binance,btcusdt,102089.98,6e-05,sell
1738124798.226,binance,btcusdt,102089.96,6e-05,sell
1738124798.226,binance,btcusdt,102089.96,6e-05,sell
1738124798.226,binance,btcusdt,102089.96,6e-05,sell
1738124798.226,binance,btcusdt,102089.96,6e-05,sell
1738124798.226,binance,btcusdt,102089.96,6e-05,sell
1738124798.226,binance,btcusdt,102089.95,0.04835,sell
1738124798.226,binance,btcusdt,102089.95,6e-05,sell
1738124798.226,binance,btcusdt,102089.95,6e-05,sell
1738124798.226,binance,btcusdt,102089.83,5e-05,sell
1738124798.226,binance,btcusdt,102089.83,6e-05,sell
1738124798.226,binance,btcusdt,102089.83,6e-05,sell
1738124798.226,binance,btcusdt,102089.71,5e-05,sell
1738124798.226,binance,btcusdt,102089.71,6e-05,sell
1738124798.226,binance,btcusdt,102089.71,6e-05,sell
1738124798.226,binance,btcusdt,102089.28,6e-05,sell
1738124798.226,binance,btcusdt,102089.28,6e-05,sell
1738124798.226,binance,btcusdt,102088.13,5e-05,sell
1738124798.226,binance,btcusdt,102087.6,0.00754,sell
1738124798.226,binance,btcusdt,102086.64,5e-05,sell
1738124798.226,binance,btcusdt,102085.45,6e-05,sell
1738124798.226,binance,btcusdt,102085.45,6e-05,sell
1738124798.226,binance,btcusdt,102085.45,6e-05,sell
1738124798.226,binance,btcusdt,102085.43,0.64,sell
1738124798.226,binance,btcusdt,102085.33,0.00758,sell
1738124798.226,binance,btcusdt,102085.2,5e-05,sell
1738124798.226,binance,btcusdt,102084.45,5e-05,sell
1738124798.226,binance,btcusdt,102084.45,0.00758,sell
1738124798.226,binance,btcusdt,102084.45,0.00038,sell
1738124798.226,binance,btcusdt,102084.45,0.03267,sell
1738124798.227,binance,btcusdt,102083.23,8e-05,sell
1738124798.227,binance,btcusdt,102082.18,0.04897,sell
1738124798.227,binance,btcusdt,102081.57,0.08136,sell
1738124798.227,binance,btcusdt,102081.57,0.16864,sell
1738124798.227,binance,btcusdt,102081.47,6e-05,sell
1738124798.227,binance,btcusdt,102081.47,6e-05,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.46,0.00979,sell
1738124798.227,binance,btcusdt,102081.38,0.04869,sell
1738124798.228,binance,btcusdt,102080.16,5e-05,sell
1738124798.228,binance,btcusdt,102079.58,5e-05,sell
1738124798.228,binance,btcusdt,102079.56,0.003,sell
1738124798.228,binance,btcusdt,102079.51,5e-05,sell
1738124798.228,binance,btcusdt,102079.33,0.04897,sell
1738124798.228,binance,btcusdt,102079.09,0.04602,sell
1738124798.228,binance,btcusdt,102079.09,0.00295,sell
1738124798.23,binance,btcusdt,102078.76,0.00749,sell
1738124798.23,binance,btcusdt,102078.76,0.03295,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.46,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.233,binance,btcusdt,102081.38,5e-05,sell
1738124798.291,binance,btcusdt,102079.19,6e-05,sell
1738124798.291,binance,btcusdt,102079.19,6e-05,sell
1738124798.291,binance,btcusdt,102079.19,6e-05,sell
1738124798.291,binance,btcusdt,102079.19,6e-05,sell
1738124798.291,binance,btcusdt,102079.19,6e-05,sell
1738124798.291,binance,btcusdt,102079.1,6e-05,sell
1738124798.291,binance,btcusdt,102079.1,6e-05,sell
1738124798.291,binance,btcusdt,102079.1,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,5e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,6e-05,sell
1738124798.416,binance,btcusdt,102078.92,0.00011,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,6e-05,sell
1738124798.478,binance,btcusdt,102078.77,5e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,6e-05,sell
1738124798.482,binance,btcusdt,102078.76,5e-05,sell
1738124798.489,binance,btcusdt,102078.47,0.00035,buy
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,6e-05,sell
1738124798.515,binance,btcusdt,102078.46,0.00011,sell
1738124799.173,binance,btcusdt,102078.37,4e-05,buy
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,6e-05,sell
1738124799.563,binance,btcusdt,102078.36,0.00012,sell
1738124799.563,binance,btcusdt,102078.36,0.00012,sell
1738124799.563,binance,btcusdt,102078.36,0.00199,sell
1738124799.563,binance,btcusdt,102078.36,0.00011,sell
1738124799.563,binance,btcusdt,102078.36,0.00129,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,7e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,6e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.578,binance,btcusdt,102078.35,5e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.582,binance,btcusdt,102078.34,6e-05,sell
1738124799.604,binance,btcusdt,102078.19,6e-05,sell
1738124799.604,binance,btcusdt,102078.19,6e-05,sell
1738124799.604,binance,btcusdt,102078.19,4e-05,sell
1738124799.606,binance,btcusdt,102078.19,2e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,6e-05,sell
1738124799.606,binance,btcusdt,102078.19,0.00012,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.615,binance,btcusdt,102078.18,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
1738124799.633,binance,btcusdt,102077.98,6e-05,sell
